ticket_id,account_id,customer_segment,uk_region,support_channel,product_area,issue_category,priority_initial,submitted_at,day_of_week,hour_of_day,customer_tenure_months,contract_value_gbp,previous_tickets_90d,avg_sentiment_score,customer_message,message_length,contains_urgent_keyword,contains_refund_keyword,agent_queue_length_at_submit,assigned_agent,agent_experience_months,backlog_age_hours,first_response_minutes,reopened_last_90d,resolved_at,escalated_prior_to_resolution,resolution_hours,final_priority,sla_breached
TCK-202509147,ACC-79204,SMB,Scotland,email,Billing,how_to,High,2025-12-08 04:44:00,Monday,4,40.0,22944.29,10,-0.033,Account team escalated a customer case connected to Billing. Main issue: how to.,80,0,0,11.0,George,12,17.8758664638621,135.45585486133135,0,2025-12-09 01:57:58,1,21.23,High,0
TCK-202509148,ACC-14946,Mid-Market,South West,partner portal,Reporting,bug,Medium,2025-09-22 06:11:00,Monday,6,21.0,10349.36,0,0.203,Customer reports bug in Reporting. They need help because a compliance deadline is near.,88,0,0,19.0,Ava,1,15.195811345165357,258.6562250573773,1,2025-09-23 16:08:30,0,33.96,Medium,0
TCK-202509149,ACC-53036,Enterprise,South West,web,Billing,bug,Critical,2025-09-07 13:55:00,Sunday,13,5.0,69275.93,2,0.301,Ticket raised through support queue for Billing; customer notes bug and asks for next steps.,92,0,0,11.0,Ava,45,21.90776409496484,65.02474885366563,0,2025-09-08 21:44:33,1,31.83,Critical,1
TCK-202509150,ACC-31559,SMB,Northern Ireland,web,Account Access,bug,Medium,2025-10-12 00:53:00,Sunday,0,0.0,8155.53,0,0.187,The user cannot complete a workflow in Account Access. Error appears during bug.,80,0,0,25.0,Isla,23,0.7148268590221787,611.0748338725923,0,2025-10-13 01:46:50,0,24.9,Medium,0
TCK-202509151,ACC-48238,SMB,East Midlands,chat,Billing,billing_query,Medium,2026-01-20 03:48:00,Tuesday,3,53.0,5505.04,0,0.083,Account team escalated a customer case connected to Billing. Main issue: billing query. Customer mentions invoice correction.,125,0,1,36.0,George,1,10.612852580395542,841.8491457543853,0,2026-01-21 00:49:12,0,21.02,Medium,0
TCK-202509152,ACC-65378,Enterprise,South East,chat,Data Export,refund_request,Critical,2025-09-12 06:05:00,Friday,6,28.0,98522.14,0,-0.464,Account team escalated a customer case connected to Data Export. Main issue: refund request.,92,0,0,28.0,Ava,6,21.241631559688866,512.1650260962896,0,2025-09-12 18:49:32,1,12.74,Critical,1
TCK-202509153,ACC-32290,Enterprise,East Midlands,chat,Billing,service_outage,Critical,2026-02-24 10:31:00,Tuesday,10,20.0,77845.65,1,0.37,Client asks for urgent support regarding service outage; impact: payment processing is blocked. urgent.,103,1,0,64.0,Ava,47,14.143750852810205,897.1386741996106,0,2026-02-25 14:33:03,1,28.03,Critical,1
TCK-202509154,ACC-96544,SMB,Northern Ireland,chat,Billing,how_to,Medium,2026-01-21 05:20:00,Wednesday,5,18.0,4801.94,1,0.102,Ticket raised through support queue for Billing; customer notes how to and asks for next steps.,95,0,0,51.0,Noah,16,3.8807348857590767,677.3337959139863,0,2026-01-22 03:15:15,0,21.92,Medium,0
TCK-202509155,ACC-10420,Mid-Market,West Midlands,web,Data Export,integration_failure,Critical,2025-12-10 17:15:00,Wednesday,17,13.0,82996.23,1,-0.776,The user cannot complete a workflow in Data Export. Error appears during integration failure. deadline.,103,1,0,15.0,Ava,5,8.334794757264957,984.0551081238551,0,2025-12-11 14:36:47,1,21.36,Critical,1
TCK-202509156,ACC-39152,SMB,Northern Ireland,web,Workflow Automation,data_quality,High,2025-10-10 02:21:00,Friday,2,32.0,16167.91,0,-0.009,Customer reports data quality in Workflow Automation. They need help because payment processing is blocked.,107,0,0,55.0,Ava,34,13.767436562141542,316.8755393187899,0,2025-10-10 22:44:11,1,20.39,High,0
TCK-202509157,ACC-90298,Enterprise,West Midlands,chat,Account Access,billing_query,High,2025-09-01 18:20:00,Monday,18,32.0,20781.1,2,0.048,Client asks for urgent support regarding billing query; impact: monthly reporting is delayed.,93,0,0,19.0,Isla,13,2.8480582936464813,2.0697929491641016,0,2025-09-02 09:30:50,0,15.18,High,0
TCK-202509158,ACC-62618,SMB,South East,chat,Billing,integration_failure,Critical,2026-01-17 07:27:00,Saturday,7,23.0,36964.26,8,-1.0,Customer reports integration failure in Billing. They need help because several end users are affected. deadline.,113,1,0,28.0,Ava,1,3.5261663574934987,512.4298834152816,1,2026-01-18 17:05:29,1,33.64,Critical,1
TCK-202509159,ACC-89756,SMB,Yorkshire,web,Mobile App,performance,Critical,2025-10-21 01:17:00,Tuesday,1,18.0,81310.04,1,-0.265,The user cannot complete a workflow in Mobile App. Error appears during performance.,84,0,0,6.0,Oliver,31,80.22665317655736,450.9776024619965,0,2025-10-21 14:43:40,1,13.44,Critical,1
TCK-202509160,ACC-30697,SMB,East Midlands,chat,Account Access,access_request,Critical,2025-11-08 14:33:00,Saturday,14,52.0,8902.56,6,-0.016,Client asks for urgent support regarding access request; impact: several end users are affected.,96,0,0,31.0,Ava,19,106.0612511967821,3.4957107259907754,0,2025-11-09 22:21:39,1,31.81,Critical,1
TCK-202509161,ACC-34215,Mid-Market,London,email,Security,performance,High,2025-11-19 21:25:00,Wednesday,21,23.0,31055.64,0,0.156,Ticket raised through support queue for Security; customer notes performance and asks for next steps.,101,0,0,29.0,Noah,33,4.431431595358601,83.0067640360731,0,2025-11-20 17:02:01,0,19.62,High,0
TCK-202509162,ACC-84923,SMB,Wales,phone,Api Integration,integration_failure,Critical,2025-10-09 03:47:00,Thursday,3,21.0,2480.47,1,-0.242,Customer reports integration failure in API Integration. They need help because a senior stakeholder is waiting. critical.,122,1,0,58.0,George,33,6.835893925362506,1222.1311831209694,0,2025-10-10 10:18:56,1,30.53,Critical,1
TCK-202509163,ACC-16834,Mid-Market,London,email,Billing,billing_query,High,2025-12-25 10:04:00,Thursday,10,7.0,6452.41,2,0.41,The user cannot complete a workflow in billing. Error appears during billing query. Customer mentions invoice correction.,121,0,1,68.0,Muhammad,33,13.403355368598586,1482.355620190714,0,2025-12-26 13:06:39,1,27.04,Critical,1
TCK-202509164,ACC-62715,Enterprise,Greater Manchester,chat,Mobile App,data_quality,High,2026-02-02 13:42:00,Monday,13,17.0,42004.19,0,-0.009,Account team escalated a customer case connected to Mobile App. Main issue: data quality.,89,0,0,3.0,Ava,13,7.5368357387924,322.6978990339622,0,2026-02-03 05:39:47,0,15.96,High,0
TCK-202509165,ACC-52752,Public Sector,Greater Manchester,web,Billing,bug,Critical,2025-12-04 15:54:00,Thursday,15,11.0,16446.53,0,0.185,Customer reports bug in Billing. They need help because the customer is threatening cancellation.,97,0,0,51.0,George,13,23.150424884791047,373.4087956136101,0,2025-12-05 14:29:17,1,22.59,Critical,1
TCK-202509166,ACC-52426,SMB,Northern Ireland,email,Api Integration,how_to,High,2025-10-07 04:07:00,Tuesday,4,13.0,14386.04,4,0.219,Client asks for urgent support regarding how to; impact: several end users are affected.,88,0,0,32.0,Muhammad,5,33.872920042877126,419.6764249830158,0,2025-10-07 17:57:31,0,13.84,High,0
TCK-202509167,ACC-25408,Enterprise,Yorkshire,chat,Api Integration,access_request,High,2025-09-14 21:43:00,Sunday,21,37.0,33487.75,0,0.573,Client asks for urgent support regarding access request; impact: a senior stakeholder is waiting. immediately.,110,1,0,0.0,Amelia,13,23.354741436525575,3.7645942783435906,0,2025-09-15 09:58:22,1,12.26,High,0
TCK-202509168,ACC-87747,Mid-Market,Scotland,web,Security,access_request,Medium,2025-10-23 23:54:00,Thursday,23,34.0,13826.93,0,0.125,Customer reports access request in Security. They need help because the renewal review is due.,94,0,0,20.0,Sophie,22,3.958768600099988,272.0289538594448,0,2025-10-24 16:30:27,0,16.61,Medium,0
TCK-202509169,ACC-45051,SMB,South West,phone,Account Access,billing_query,Medium,2026-01-05 10:23:00,Monday,10,47.0,14269.89,5,0.806,Customer reports billing query in Account Access. They need help because a compliance deadline is near.,103,0,0,45.0,Oliver,45,14.1658095117407,345.69068768538597,0,2026-01-06 19:40:11,0,33.29,Medium,0
TCK-202509170,ACC-94412,SMB,South West,email,Reporting,integration_failure,Critical,2026-02-10 07:14:00,Tuesday,7,36.0,14610.65,15,-0.103,The user cannot complete a workflow in Reporting. Error appears during integration failure. escalate.,101,1,0,39.0,George,17,5.658765404734783,398.68250551043064,0,2026-02-12 07:11:28,1,47.96,Critical,1
TCK-202509171,ACC-57123,Enterprise,South West,web,Account Access,access_request,Critical,2025-11-19 10:48:00,Wednesday,10,46.0,423231.01,1,0.243,Account team escalated a customer case connected to Account Access. Main issue: access request.,95,0,0,22.0,Harry,6,23.54027677227527,461.27428186734863,0,2025-11-20 03:58:18,1,17.17,Critical,1
TCK-202509172,ACC-45205,SMB,East Midlands,chat,Security,integration_failure,Critical,2025-10-01 14:25:00,Wednesday,14,19.0,16490.52,5,0.276,Client asks for urgent support regarding integration failure; impact: the renewal review is due. critical.,106,1,0,57.0,Oliver,24,0.7914573438527208,600.9473781542672,0,2025-10-03 01:25:42,1,35.01,Critical,1
TCK-202509173,ACC-18556,SMB,Greater Manchester,chat,Api Integration,access_request,High,2026-02-14 06:06:00,Saturday,6,12.0,7309.98,2,0.565,Client asks for urgent support regarding access request; impact: the issue affects only one user.,97,0,0,13.0,Ava,24,17.64583130228961,22.91192086721134,0,2026-02-14 18:46:38,0,12.68,High,0
TCK-202509174,ACC-58755,SMB,South West,web,Payments,data_quality,High,2025-12-31 19:30:00,Wednesday,19,38.0,5851.37,1,0.044,Ticket raised through support queue for Payments; customer notes data quality and asks for next steps.,102,0,0,18.0,Oliver,13,47.694289119628955,260.78695239157065,0,2026-01-02 01:53:30,1,30.39,High,1
TCK-202509175,ACC-63625,Mid-Market,West Midlands,email,Reporting,data_quality,Medium,2026-01-14 16:30:00,Wednesday,16,58.0,10549.9,0,0.157,Customer reports data quality in Reporting. They need help because payment processing is blocked.,97,0,0,28.0,Mia,10,4.6514869318624745,743.7852280017413,0,2026-01-16 09:17:39,0,40.79,Medium,0
TCK-202509176,ACC-64223,SMB,East Midlands,web,Reporting,how_to,Critical,2025-09-14 17:49:00,Sunday,17,34.0,24856.56,0,-0.178,Client asks for urgent support regarding how to; impact: monthly reporting is delayed. ASAP.,92,1,0,36.0,Oliver,22,11.155289310562296,466.72125104315825,0,2025-09-14 22:14:12,0,4.42,Critical,0
TCK-202509177,ACC-49450,SMB,South West,email,Security,how_to,High,2025-12-04 10:02:00,Thursday,10,0.0,4727.35,2,0.159,The user cannot complete a workflow in Security. Error appears during how to.,77,0,0,62.0,Mia,45,0.22910559756386661,543.3175669674122,0,2025-12-05 07:41:02,1,21.65,High,0
TCK-202509178,ACC-33624,Mid-Market,Yorkshire,email,Account Access,data_quality,Critical,2025-09-08 14:15:00,Monday,14,52.0,35410.53,4,-0.759,Account team escalated a customer case connected to Account Access. Main issue: data quality.,93,0,0,46.0,Sophie,22,8.738269006469679,739.8624385800326,0,2025-09-09 20:59:09,1,30.74,Critical,1
TCK-202509179,ACC-70234,Mid-Market,Yorkshire,phone,Account Access,refund_request,Critical,2025-11-23 01:46:00,Sunday,1,58.0,23499.87,4,-0.729,Customer reports refund request in Account Access. They need help because a senior stakeholder is waiting.,106,0,0,43.0,Sophie,26,3.3985392568945607,190.33189760601422,1,2025-11-23 20:50:47,1,19.08,Critical,1
TCK-202509180,ACC-39834,Mid-Market,London,web,Reporting,data_quality,Critical,2025-11-27 00:34:00,Thursday,0,27.0,41263.76,1,-0.1,Ticket raised through support queue for Reporting; customer notes data quality and asks for next steps.,103,0,0,39.0,Ava,28,0.6475027165021828,833.4797039260388,0,2025-11-28 00:37:53,1,24.06,Critical,1
TCK-202509181,ACC-95387,SMB,Scotland,email,Workflow Automation,how_to,High,2026-01-29 08:03:00,Thursday,8,46.0,10938.25,4,0.784,Customer reports how to in Workflow Automation. They need help because an integration partner is blocked. deadline.,115,1,0,35.0,George,39,8.613491634566445,748.0450311033774,1,2026-01-30 03:37:18,0,19.57,High,0
TCK-202509182,ACC-11930,SMB,Northern Ireland,chat,Api Integration,access_request,Medium,2025-10-20 22:32:00,Monday,22,33.0,4781.91,4,-0.905,Ticket raised through support queue for API Integration; customer notes access request and asks for next steps.,111,0,0,37.0,Sophie,36,0.015789969800272245,673.6889411015677,0,2025-10-21 07:15:35,0,8.73,Medium,0
TCK-202509183,ACC-23799,SMB,Yorkshire,email,Payments,billing_query,High,2026-01-12 12:29:00,Monday,12,25.0,9642.73,9,0.255,Client asks for urgent support regarding billing query; impact: the customer is threatening cancellation.,105,0,0,64.0,Sophie,25,0.3813272207551868,708.5341817285354,0,2026-01-13 12:17:41,1,23.81,High,0
TCK-202509184,ACC-35167,Public Sector,London,chat,Reporting,bug,Critical,2026-02-09 00:39:00,Monday,0,18.0,47968.35,8,0.559,Client asks for urgent support regarding bug; impact: several end users are affected.,85,0,0,18.0,Ava,17,14.90510356661776,202.0740025468828,0,2026-02-10 04:10:14,1,27.52,Critical,1
TCK-202509185,ACC-94578,Enterprise,London,chat,Data Export,bug,High,2025-10-13 23:22:00,Monday,23,25.0,23376.02,2,-0.77,Customer reports bug in Data Export. They need help because the renewal review is due.,86,0,0,14.0,Sophie,23,16.323411105577637,246.1784715348945,0,2025-10-14 15:24:43,0,16.05,High,0
TCK-202509186,ACC-14444,SMB,East Midlands,phone,Payments,data_quality,High,2025-10-25 17:56:00,Saturday,17,67.0,15956.77,2,0.083,Client asks for urgent support regarding data quality; impact: several end users are affected. urgent.,102,1,0,22.0,Ava,15,19.025828699943755,335.75227893776815,0,2025-10-26 20:26:42,1,26.51,High,1
TCK-202509187,ACC-37089,SMB,South West,phone,Account Access,service_outage,Critical,2025-12-14 07:11:00,Sunday,7,4.0,9002.16,1,-0.016,Customer reports service outage in Account Access. They need help because monthly reporting is delayed. ASAP.,109,1,0,42.0,Harry,29,3.1211418992042432,648.50887951266,0,2025-12-15 17:07:24,1,33.94,Critical,1
TCK-202509188,ACC-15785,SMB,West Midlands,chat,Billing,data_quality,High,2025-09-05 14:02:00,Friday,14,0.0,10416.26,3,-0.758,Customer reports data quality in Billing. They need help because the issue affects only one user.,97,0,0,43.0,George,32,4.205527238070409,654.38434272484,0,2025-09-06 14:37:50,1,24.6,High,1
TCK-202509189,ACC-25103,Enterprise,Scotland,email,Payments,bug,High,2025-10-18 04:44:00,Saturday,4,51.0,34485.12,4,0.514,Client asks for urgent support regarding bug; impact: the customer is threatening cancellation.,95,0,0,29.0,Mia,27,9.606432393258276,344.34973087751166,0,2025-10-19 09:24:43,1,28.68,High,1
TCK-202509190,ACC-20221,SMB,Greater Manchester,partner portal,Data Export,performance,Medium,2025-12-21 19:33:00,Sunday,19,27.0,2133.64,7,0.107,Ticket raised through support queue for Data Export; customer notes performance and asks for next steps.,104,0,0,27.0,Sophie,37,8.421319046321614,347.24977102713615,0,2025-12-23 03:10:27,0,31.62,Medium,0
TCK-202509191,ACC-91816,Mid-Market,Scotland,chat,Payments,service_outage,Critical,2026-02-09 14:41:00,Monday,14,22.0,1381.21,2,-0.969,Ticket raised through support queue for Payments; customer notes service outage and asks for next steps. urgent.,112,1,0,38.0,Grace,25,5.415350265784186,532.0886423773721,0,2026-02-10 10:10:15,1,19.49,Critical,1
TCK-202509192,ACC-81006,SMB,South East,partner portal,Billing,how_to,Critical,2025-09-22 06:39:00,Monday,6,53.0,72529.44,0,0.139,Ticket raised through support queue for Billing; customer notes how to and asks for next steps.,95,0,0,27.0,Noah,27,7.62234900465994,181.30380760885714,1,2025-09-23 05:10:40,1,22.53,Critical,1
TCK-202509193,ACC-50145,SMB,Scotland,partner portal,Account Access,integration_failure,Critical,2026-01-24 07:58:00,Saturday,7,0.0,23289.04,4,-1.0,Ticket raised through support queue for Account Access; customer notes integration failure and asks for next steps. blocked.,124,1,0,57.0,George,16,7.098946453605821,924.8684403930208,0,2026-01-25 17:47:31,1,33.83,Critical,1
TCK-202509194,ACC-90787,SMB,Greater Manchester,email,Account Access,integration_failure,Critical,2025-09-23 20:00:00,Tuesday,20,22.0,1816.74,2,-0.188,Ticket raised through support queue for Account Access; customer notes integration failure and asks for next steps. escalate.,125,1,0,41.0,Mia,6,10.412950579075655,356.18294655239276,0,2025-09-25 04:36:58,1,32.62,Critical,1
TCK-202509195,ACC-90020,Enterprise,Wales,web,Workflow Automation,how_to,Medium,2026-02-02 16:20:00,Monday,16,14.0,88798.21,0,1.0,Client asks for urgent support regarding how to; impact: a senior stakeholder is waiting.,89,0,0,56.0,Isla,5,24.78814371364729,401.2254566921322,0,2026-02-03 20:02:40,0,27.71,Medium,0
TCK-202509196,ACC-65135,SMB,South East,email,Api Integration,billing_query,High,2025-11-17 02:28:00,Monday,2,52.0,20706.3,1,1.0,The user cannot complete a workflow in API Integration. Error appears during billing query. blocked.,100,1,0,49.0,Amelia,24,4.3818593580711775,632.4053134362678,0,2025-11-17 14:04:29,0,11.61,High,0
TCK-202509197,ACC-45893,Enterprise,Yorkshire,chat,Billing,integration_failure,Critical,2025-10-17 03:33:00,Friday,3,27.0,97274.56,3,-0.749,Customer reports integration failure in billing. They need help because a senior stakeholder is waiting. escalate.,114,1,0,37.0,Leo,17,9.837944045633797,513.9337551596626,0,2025-10-18 21:27:54,1,41.92,Critical,1
TCK-202509198,ACC-45381,Mid-Market,Greater Manchester,email,Billing,performance,High,2025-10-27 15:00:00,Monday,15,5.0,7916.37,2,-0.387,Ticket raised through support queue for Billing; customer notes performance and asks for next steps.,100,0,0,58.0,Noah,1,17.64622806026117,509.03082301356835,0,2025-10-29 06:47:01,1,39.78,High,1
TCK-202509199,ACC-38872,SMB,Scotland,web,Billing,refund_request,Critical,2025-10-04 06:20:00,Saturday,6,29.0,28962.41,2,0.409,Customer reports refund request in Billing. They need help because payment processing is blocked. Customer mentions billing dispute.,132,0,1,25.0,Amelia,20,32.04889552373526,867.5532726480243,0,2025-10-05 05:21:42,1,23.03,Critical,1
TCK-202509200,ACC-32406,Mid-Market,South East,email,Account Access,billing_query,High,2026-02-01 09:33:00,Sunday,9,27.0,7158.09,1,-0.549,The user cannot complete a workflow in Account Access. Error appears during billing query.,90,0,0,39.0,Leo,5,18.932153503315153,310.06978634739875,0,2026-02-02 09:56:19,1,24.39,High,1
